Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint,Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C)
1727552357.1101308,nan,nan,nan,nan,1727552356.2201288,81.05,-2.9,1727552356.0984664,0,1727552356.316229,25.866666666666667,0.0004,1727552356.193201,750.0,99.72595107529445,997.2737426757812,25.0
1727552359.1167312,nan,nan,nan,nan,1727552358.2361486,81.06,-3.0,1727552358.1104827,0,1727552358.3298569,24.146666666666665,-0.0016000000000000005,1727552358.2072265,750.0,99.7290761050975,997.2943725585938,25.0
1727552359.1167312,nan,nan,nan,nan,1727552358.2361486,81.06,-3.0,1727552358.1104827,0,1727552358.3298569,24.146666666666665,-0.0016000000000000005,1727552358.2072265,750.0,99.7290761050975,997.2943725585938,25.0
1727552360.1157258,nan,nan,nan,nan,1727552359.2284348,81.05,-3.1,1727552359.1137712,0,1727552359.3371444,25.060000000000002,-0.001733333333333334,1727552359.2184892,750.0,99.73220113490056,997.3287353515625,25.0
1727552361.1157906,nan,nan,nan,nan,1727552360.2364044,81.04,-3.1,1727552360.1147294,0,1727552360.3281605,26.10909090909091,-0.0012000000000000001,1727552360.2024956,750.0,99.72595107529445,997.2733154296875,25.0
1727552362.1260986,nan,nan,nan,nan,1727552361.2284887,81.06,-3.2,1727552361.114793,0,1727552361.3342378,25.13333333333334,0.00013333333333333334,1727552361.2065473,750.0,99.7290761050975,997.2759399414062,25.0
1727552364.1185853,nan,nan,nan,nan,1727552363.2281635,81.08,-3.2,1727552363.1134694,0,1727552363.331887,24.422222222222217,-0.0009333333333333333,1727552363.205224,750.0,99.73220113490056,997.3133544921875,25.0
1727552364.1185853,nan,nan,nan,nan,1727552363.2281635,81.08,-3.2,1727552363.1134694,0,1727552363.331887,24.422222222222217,-0.0009333333333333333,1727552363.205224,750.0,99.73220113490056,997.3133544921875,25.0
1727552366.1282403,nan,nan,nan,nan,1727552365.2286594,81.04,-3.1,1727552365.1149318,0,1727552365.329361,25.319999999999997,0.0009333333333333333,1727552365.2196536,750.0,99.7290761050975,997.3009643554688,25.0
1727552366.1282403,nan,nan,nan,nan,1727552365.2286594,81.04,-3.1,1727552365.1149318,0,1727552365.329361,25.319999999999997,0.0009333333333333333,1727552365.2196536,750.0,99.7290761050975,997.3009643554688,25.0
1727552367.147223,nan,nan,nan,nan,1727552366.2519324,81.04,-3.1,1727552366.1272366,0,1727552366.3526354,23.720000000000006,-0.0008,1727552366.206026,750.0,99.73532616470362,997.3468017578125,25.0
1727552368.2110126,nan,nan,nan,nan,1727552367.2599225,81.05,-3.0,1727552367.1452284,0,1727552367.3591187,23.9,0.0,1727552367.231,750.0,99.72595107529445,997.2521362304688,25.0
1727552370.1348069,nan,nan,nan,nan,1727552369.261454,81.07,-2.8,1727552369.1390433,0,1727552369.3588758,25.706666666666663,0.0,1727552369.2268424,750.0,99.73220113490056,997.3260498046875,25.0
1727552371.1310692,nan,nan,nan,nan,1727552370.2542634,81.05,-2.8,1727552370.1328115,0,1727552370.3506157,24.159999999999993,-0.0016,1727552370.229929,750.0,99.73220113490056,997.3234252929688,25.0
