Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint,Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C)
1726696992.5408301,-0.99,-0.001,-0.006,0.021,1726696992.099955,0.0,-2.6,1726696992.0145013,0,1726696992.0145013,8.0,0.0,1726696992.0763073,75.0,100.08845453244956,1000.8927612304688,25.0
1726696993.0106196,-0.99,-0.001,-0.006,0.021,1726696992.6087995,0.0,-2.6,1726696992.525238,0,1726696992.5408301,8.2,0.0,1726696992.5921469,75.0,100.08845453244956,1000.9127807617188,25.0
1726696993.5027487,-0.99,-0.001,-0.006,0.021,1726696993.0914135,0.0,-2.6,1726696993.0106196,0,1726696993.0106196,9.4,0.0,1726696993.0670962,75.0,100.09157956225262,1000.921630859375,25.0
1726696993.9982433,-0.99,-0.001,-0.006,0.021,1726696993.5764153,0.0,-2.7,1726696993.5027487,0,1726696993.5027487,9.4,-0.002,1726696993.5625226,75.0,100.0853295026465,1000.8505859375,25.0
1726696994.5103562,-0.99,-0.001,-0.006,0.021,1726696994.076374,0.0,-2.7,1726696993.9982433,0,1726696993.9982433,8.4,0.0,1726696994.058348,75.0,100.08845453244956,1000.87060546875,25.0
1726696995.0069754,-0.99,-0.001,-0.006,0.021,1726696994.5953825,0.0,-2.7,1726696994.5103562,0,1726696994.5103562,9.4,0.002,1726696994.563166,75.0,100.09157956225262,1000.9251708984375,25.0
1726696995.5184202,-0.99,-0.001,-0.006,0.021,1726696995.0774643,0.0,-2.8,1726696995.0069754,0,1726696995.0069754,8.6,0.0,1726696995.0774643,75.0,100.08845453244956,1000.8636474609375,25.0
1726696996.0138843,-0.99,-0.001,-0.006,0.021,1726696995.603226,0.0,-2.8,1726696995.5184202,0,1726696995.5184202,8.4,-0.004,1726696995.5921612,75.0,100.08845453244956,1000.921630859375,25.0
1726696996.5130887,-0.99,-0.001,-0.006,0.021,1726696996.0948038,0.0,-2.9,1726696996.0138843,0,1726696996.0138843,9.0,-0.002,1726696996.0874481,75.0,100.08845453244956,1000.8923950195312,25.0
1726696997.0243316,-0.99,-0.001,-0.006,0.021,1726696996.5950513,0.0,-2.9,1726696996.5130887,0,1726696996.5130887,9.6,0.0,1726696996.5828102,75.0,100.08220447284344,1000.8215942382812,25.0
1726696997.567346,-0.99,-0.001,-0.006,0.021,1726696997.0983157,0.0,-2.9,1726696997.0243316,0,1726696997.0243316,8.8,0.0,1726696997.082041,75.0,100.08845453244956,1000.8867797851562,25.0
1726696998.0477693,-0.99,-0.001,-0.006,0.021,1726696997.6376524,0.0,-3.0,1726696997.5508301,0,1726696997.5671005,8.4,-0.002,1726696997.6153142,75.0,100.09157956225262,1000.941650390625,25.0
1726696998.559661,-0.99,-0.001,-0.006,0.021,1726696998.1342673,0.0,-3.0,1726696998.0477693,0,1726696998.0477693,8.6,-0.002,1726696998.116102,75.0,100.09157956225262,1000.910888671875,25.0
1726696999.0558238,-0.99,-0.001,-0.006,0.021,1726696998.6451747,0.0,-3.0,1726696998.559661,0,1726696998.559661,9.0,0.0,1726696998.620224,75.0,100.0853295026465,1000.8462524414062,25.0
1726696999.5530934,-0.99,-0.001,-0.006,0.021,1726696999.1314058,0.0,-3.0,1726696999.0558238,0,1726696999.0558238,9.8,0.0,1726696999.1230803,75.0,100.08845453244956,1000.8862915039062,25.0
1726697000.048603,-0.99,-0.001,-0.006,0.021,1726696999.6318276,0.0,-3.0,1726696999.5530934,0,1726696999.5530934,8.6,-0.002,1726696999.6177619,75.0,100.08845453244956,1000.8764038085938,25.0
1726697000.559772,-0.99,-0.001,-0.006,0.021,1726697000.131737,0.0,-3.0,1726697000.048603,0,1726697000.048603,8.6,-0.002,1726697000.1134086,75.0,100.08845453244956,1000.8807373046875,25.0
1726697001.0902288,-0.99,-0.001,-0.006,0.021,1726697000.6455178,0.0,-3.0,1726697000.559772,0,1726697000.559772,8.2,-0.002,1726697000.6245835,75.0,100.08845453244956,1000.9027709960938,25.0
1726697001.5756805,-0.99,-0.001,-0.006,0.021,1726697001.173275,0.0,-3.0,1726697001.0902288,0,1726697001.0902288,8.4,0.0,1726697001.151624,75.0,100.09157956225262,1000.8984985351562,25.0
1726697002.0989199,-0.99,-0.001,-0.006,0.021,1726697001.6539328,0.0,-3.0,1726697001.5756805,0,1726697001.5756805,9.0,-0.002,1726697001.6315334,75.0,100.09157956225262,1000.911376953125,25.0
1726697002.5916128,-0.99,-0.001,-0.006,0.021,1726697002.1662283,0.0,-3.0,1726697002.0967631,0,1726697002.0983765,8.2,-0.004,1726697002.1524584,75.0,100.08845453244956,1000.9007568359375,25.0
1726697003.0927553,-0.99,-0.001,-0.006,0.021,1726697002.6611066,0.0,-2.9,1726697002.5916128,0,1726697002.5916128,8.0,-0.002,1726697002.6539695,75.0,100.09157956225262,1000.9345092773438,25.0
1726697003.5993588,-0.99,-0.001,-0.006,0.021,1726697003.1735518,0.0,-2.9,1726697003.0927553,0,1726697003.0927553,8.6,0.0,1726697003.1534984,75.0,100.09157956225262,1000.9321899414062,25.0
1726697004.095851,-0.99,-0.001,-0.006,0.021,1726697003.6859674,0.0,-2.8,1726697003.5993588,0,1726697003.5993588,8.0,0.0,1726697003.6508422,75.0,100.09157956225262,1000.9176635742188,25.0
1726697004.591985,-0.99,-0.001,-0.006,0.021,1726697004.1684713,0.0,-2.8,1726697004.095851,0,1726697004.095851,8.0,0.0,1726697004.1555579,75.0,100.09157956225262,1000.935546875,25.0
1726697005.1049333,-0.99,-0.001,-0.006,0.021,1726697004.668707,0.0,-2.7,1726697004.591985,0,1726697004.591985,7.0,0.0,1726697004.6513698,75.0,100.09470459205568,1000.96044921875,25.0
1726697005.5999491,-0.99,-0.001,-0.006,0.021,1726697005.1891553,0.0,-2.7,1726697005.1049333,0,1726697005.1049333,8.6,0.0,1726697005.1781852,75.0,100.09470459205568,1000.9728393554688,25.0
1726697006.0960526,-0.99,-0.001,-0.006,0.021,1726697005.6824875,0.0,-2.7,1726697005.5999491,0,1726697005.5999491,9.8,-0.002,1726697005.6732461,75.0,100.09157956225262,1000.9038696289062,25.0
1726697006.5921752,-0.99,-0.001,-0.006,0.021,1726697006.1657012,0.0,-2.6,1726697006.0960526,0,1726697006.0960526,10.0,-0.002,1726697006.1689324,75.0,100.09782962185875,1000.9635620117188,25.0
1726697007.1074038,-0.99,-0.001,-0.006,0.021,1726697006.6623864,0.0,-2.6,1726697006.5921752,0,1726697006.5921752,10.2,0.0,1726697006.6642969,75.0,100.09157956225262,1000.9423217773438,25.0
1726697007.6156147,-0.99,-0.001,-0.006,0.021,1726697007.1899922,0.0,-2.6,1726697007.1074038,0,1726697007.1074038,8.8,-0.002,1726697007.1563973,75.0,100.09157956225262,1000.9093017578125,25.0
1726697008.1278834,-0.99,-0.001,-0.006,0.021,1726697007.6863365,0.0,-2.5,1726697007.6156147,0,1726697007.6156147,9.0,-0.002,1726697007.6704788,75.0,100.08845453244956,1000.870361328125,25.0
1726697008.6244452,-0.99,-0.001,-0.006,0.021,1726697008.2135012,0.0,-2.5,1726697008.1278834,0,1726697008.1278834,8.4,-0.002,1726697008.191426,75.0,100.09157956225262,1000.9295654296875,25.0
1726697009.1217334,-0.99,-0.001,-0.006,0.021,1726697008.705091,0.0,-2.5,1726697008.6244452,0,1726697008.6244452,9.0,0.0,1726697008.6937082,75.0,100.09470459205568,1000.966796875,25.0
1726697009.632693,-0.99,-0.001,-0.006,0.021,1726697009.2055814,0.0,-2.5,1726697009.1217334,0,1726697009.1217334,9.2,0.0,1726697009.1890802,75.0,100.08845453244956,1000.8995361328125,25.0
1726697010.1318145,-0.99,-0.001,-0.006,0.021,1726697009.703899,0.0,-2.5,1726697009.632693,0,1726697009.632693,9.0,-0.002,1726697009.699907,75.0,100.09782962185875,1000.9640502929688,25.0
1726697010.641948,-0.99,-0.001,-0.006,0.021,1726697010.2061057,0.0,-2.5,1726697010.1318145,0,1726697010.1318145,8.8,0.0,1726697010.1953294,75.0,100.08845453244956,1000.8759765625,25.0
1726697011.1225638,-0.99,-0.001,-0.006,0.021,1726697010.7283385,0.0,-2.5,1726697010.641948,0,1726697010.641948,9.2,0.0,1726697010.709811,75.0,100.0853295026465,1000.8516235351562,25.0
1726697011.6340308,-0.99,-0.001,-0.006,0.021,1726697011.2082121,0.0,-2.5,1726697011.1225638,0,1726697011.1225638,8.8,0.002,1726697011.1738148,75.0,100.09157956225262,1000.9161376953125,25.0
1726697012.1469421,-0.99,-0.001,-0.006,0.021,1726697011.7201407,0.0,-2.5,1726697011.6340308,0,1726697011.6340308,8.6,-0.002,1726697011.6976905,75.0,100.08845453244956,1000.8871459960938,25.0
1726697012.626266,-0.99,-0.001,-0.006,0.021,1726697012.2321813,0.0,-2.5,1726697012.1469421,0,1726697012.1469421,9.4,-0.002,1726697012.2088425,75.0,100.09157956225262,1000.9298095703125,25.0
1726697013.1392283,-0.99,-0.001,-0.006,0.021,1726697012.709043,0.0,-2.5,1726697012.626266,0,1726697012.626266,8.4,-0.002,1726697012.6886418,75.0,100.08845453244956,1000.9035034179688,25.0
1726697013.6342592,-0.99,-0.001,-0.006,0.021,1726697013.2238994,0.0,-2.6,1726697013.1392283,0,1726697013.1392283,9.4,-0.002,1726697013.2160046,75.0,100.09157956225262,1000.950927734375,25.0
1726697014.1319766,-0.99,-0.001,-0.006,0.021,1726697013.7097392,0.0,-2.6,1726697013.6342592,0,1726697013.6342592,8.4,0.0,1726697013.695093,75.0,100.09157956225262,1000.9487915039062,25.0
1726697014.6266234,-0.99,-0.001,-0.006,0.021,1726697014.2095764,0.0,-2.6,1726697014.1319766,0,1726697014.1319766,8.6,0.0,1726697014.1911309,75.0,100.09157956225262,1000.9598999023438,25.0
1726697015.1541471,-0.99,-0.001,-0.006,0.021,1726697014.7102032,0.0,-2.7,1726697014.6266234,0,1726697014.6266234,9.0,0.0,1726697014.6860719,75.0,100.09470459205568,1000.9403076171875,25.0
1726697015.6343577,-0.99,-0.001,-0.006,0.021,1726697015.213194,0.0,-2.7,1726697015.1377838,0,1726697015.1541471,9.6,-0.002,1726697015.2126033,75.0,100.08845453244956,1000.880126953125,25.0
1726697016.1302054,-0.99,-0.001,-0.006,0.021,1726697015.7111607,0.0,-2.7,1726697015.6343577,0,1726697015.6343577,8.8,0.0,1726697015.7082107,75.0,100.08845453244956,1000.9078979492188,25.0
1726697016.6263652,-0.99,-0.001,-0.006,0.021,1726697016.2115083,0.0,-2.8,1726697016.1302054,0,1726697016.1302054,9.2,0.0,1726697016.2039466,75.0,100.10095465166181,1000.9992065429688,25.0
1726697017.1548162,-0.99,-0.001,-0.006,0.021,1726697016.711916,0.0,-2.8,1726697016.6263652,0,1726697016.6263652,8.8,0.0,1726697016.6992123,75.0,100.09782962185875,1000.9735717773438,25.0
1726697017.6346896,-0.99,-0.001,-0.006,0.021,1726697017.2152503,0.0,-2.9,1726697017.1383944,0,1726697017.1548014,9.6,-0.002,1726697017.198315,75.0,100.08845453244956,1000.8992919921875,25.0
1726697018.1305184,-0.99,-0.001,-0.006,0.021,1726697017.713025,0.0,-2.9,1726697017.6346896,0,1726697017.6346896,8.6,-0.002,1726697017.6901267,75.0,100.09157956225262,1000.9225463867188,25.0
1726697018.6265688,-0.99,-0.001,-0.006,0.021,1726697018.213487,0.0,-2.9,1726697018.1305184,0,1726697018.1305184,9.6,-0.002,1726697018.1853595,75.0,100.10095465166181,1001.013427734375,25.0
1726697019.1230073,-0.99,-0.001,-0.006,0.021,1726697018.7124212,0.0,-3.0,1726697018.6265688,0,1726697018.6265688,8.6,0.0,1726697018.696468,75.0,100.09782962185875,1000.9641723632812,25.0
1726697019.6349366,-0.99,-0.001,-0.006,0.021,1726697019.197289,0.0,-3.0,1726697019.1230073,0,1726697019.1230073,9.2,-0.002,1726697019.1916738,75.0,100.10095465166181,1000.9752807617188,25.0
1726697020.146566,-0.99,-0.001,-0.006,0.021,1726697019.721151,0.0,-3.1,1726697019.6349366,0,1726697019.6349366,8.2,-0.002,1726697019.7032855,75.0,100.09782962185875,1000.9925537109375,25.0
1726697020.6273212,-0.99,-0.001,-0.006,0.021,1726697020.2331986,0.0,-3.1,1726697020.146566,0,1726697020.146566,9.2,-0.002,1726697020.230734,75.0,100.09470459205568,1000.9685668945312,25.0
1726697021.1392174,-0.99,-0.001,-0.006,0.021,1726697020.7136972,0.0,-3.1,1726697020.6273212,0,1726697020.6273212,9.4,-0.002,1726697020.6948533,75.0,100.09782962185875,1001.0010986328125,25.0
1726697021.6518338,-0.99,-0.001,-0.006,0.021,1726697021.225173,0.0,-3.1,1726697021.1392174,0,1726697021.1392174,8.0,0.0,1726697021.2054625,75.0,100.09470459205568,1000.9561767578125,25.0
1726697022.1630244,-0.99,-0.001,-0.006,0.021,1726697021.7372909,0.0,-3.1,1726697021.6518338,0,1726697021.6518338,9.0,-0.002,1726697021.7320054,75.0,100.10095465166181,1001.0101928710938,25.0
1726697022.6751084,-0.99,-0.001,-0.006,0.021,1726697022.2488296,0.0,-3.1,1726697022.1630244,0,1726697022.1630244,8.6,-0.002,1726697022.2278485,75.0,100.09470459205568,1000.9423217773438,25.0
1726697023.1714528,-0.99,-0.001,-0.006,0.021,1726697022.7616837,0.0,-3.1,1726697022.6751084,0,1726697022.6751084,8.4,0.0,1726697022.736153,75.0,100.09157956225262,1000.9238891601562,25.0
1726697023.6847463,-0.99,-0.001,-0.006,0.021,1726697023.2505836,0.0,-3.1,1726697023.1714528,0,1726697023.1714528,8.2,0.0,1726697023.2342725,75.0,100.08845453244956,1000.8933715820312,25.0
1726697024.2350123,-0.99,-0.001,-0.006,0.021,1726697023.7691162,0.0,-3.1,1726697023.6847463,0,1726697023.6847463,8.6,0.0,1726697023.753662,75.0,100.09157956225262,1000.9430541992188,25.0
1726697024.7391214,-0.99,-0.001,-0.006,0.021,1726697024.3043907,0.0,-3.1,1726697024.2350123,0,1726697024.2350123,9.0,-0.002,1726697024.3043907,75.0,100.09157956225262,1000.9337768554688,25.0
1726697025.2202153,-0.99,-0.001,-0.006,0.021,1726697024.8183296,0.0,-3.0,1726697024.7391214,0,1726697024.7391214,8.2,0.0,1726697024.816093,75.0,100.09157956225262,1000.9091796875,25.0
1726697025.7171764,-0.99,-0.001,-0.006,0.021,1726697025.3027787,0.0,-3.0,1726697025.2202153,0,1726697025.2202153,9.2,-0.002,1726697025.2958636,75.0,100.09470459205568,1000.9471435546875,25.0
1726697026.2292786,-0.99,-0.001,-0.006,0.021,1726697025.801287,0.0,-3.0,1726697025.7171764,0,1726697025.7171764,9.0,-0.002,1726697025.7911737,75.0,100.0853295026465,1000.8569946289062,25.0
1726697026.7241995,-0.99,-0.001,-0.006,0.021,1726697026.3141427,0.0,-2.9,1726697026.2292786,0,1726697026.2292786,8.2,-0.002,1726697026.3020337,75.0,100.09470459205568,1000.9630737304688,25.0
1726697027.237244,-0.99,-0.001,-0.006,0.021,1726697026.8035693,0.0,-2.9,1726697026.7241995,0,1726697026.7241995,7.8,-0.002,1726697026.7979302,75.0,100.09782962185875,1000.9805908203125,25.0
1726697027.7478523,-0.99,-0.001,-0.006,0.021,1726697027.3219676,0.0,-2.9,1726697027.237244,0,1726697027.237244,9.0,0.0,1726697027.2901535,75.0,100.09470459205568,1000.9536743164062,25.0
1726697028.2881844,-0.99,-0.001,-0.006,0.021,1726697027.8340628,0.0,-2.8,1726697027.7478523,0,1726697027.7478523,8.6,0.0,1726697027.804454,75.0,100.10095465166181,1001.022705078125,25.0
1726697028.756982,-0.99,-0.001,-0.006,0.021,1726697028.3623915,0.0,-2.7,1726697028.2881844,0,1726697028.2881844,8.0,0.0,1726697028.3405783,75.0,100.09782962185875,1001.0004272460938,25.0
1726697029.253592,-0.99,-0.001,-0.006,0.021,1726697028.8421316,0.0,-2.7,1726697028.756982,0,1726697028.756982,8.4,-0.002,1726697028.8276176,75.0,100.09782962185875,1001.0001831054688,25.0
1726697029.7487688,-0.99,-0.001,-0.006,0.021,1726697029.337627,0.0,-2.7,1726697029.253592,0,1726697029.253592,8.8,-0.002,1726697029.3225665,75.0,100.09470459205568,1000.967041015625,25.0
1726697030.2770689,-0.99,-0.001,-0.006,0.021,1726697029.8229213,0.0,-2.7,1726697029.7487688,0,1726697029.7487688,9.6,-0.002,1726697029.817686,75.0,100.09470459205568,1000.9166259765625,25.0
1726697030.788123,-0.99,-0.001,-0.006,0.021,1726697030.347377,0.0,-2.6,1726697030.2610931,0,1726697030.2610931,9.6,-0.002,1726697030.3451097,75.0,100.09157956225262,1000.9277954101562,25.0
1726697031.2541206,-0.99,-0.001,-0.006,0.021,1726697030.8595693,0.0,-2.6,1726697030.788123,0,1726697030.788123,8.6,-0.002,1726697030.8559945,75.0,100.09470459205568,1000.9479370117188,25.0
1726697031.7491174,-0.99,-0.001,-0.006,0.021,1726697031.3238027,0.0,-2.6,1726697031.2541206,0,1726697031.2541206,8.2,-0.002,1726697031.31947,75.0,100.09157956225262,1000.9235229492188,25.0
1726697032.2749417,-0.99,-0.001,-0.006,0.021,1726697031.8246253,0.0,-2.6,1726697031.7491174,0,1726697031.7491174,9.2,-0.002,1726697031.8150356,75.0,100.09470459205568,1000.9644165039062,25.0
1726697032.7588747,-0.99,-0.001,-0.006,0.021,1726697032.362527,0.0,-2.6,1726697032.2749417,0,1726697032.2749417,9.0,0.0,1726697032.3423116,75.0,100.09470459205568,1000.9586791992188,25.0
1726697033.2544677,-0.99,-0.001,-0.006,0.021,1726697032.8425176,0.0,-2.6,1726697032.7588747,0,1726697032.7588747,9.4,0.0,1726697032.8217165,75.0,100.09782962185875,1000.98193359375,25.0
1726697033.7647288,-0.99,-0.001,-0.006,0.021,1726697033.326317,0.0,-2.6,1726697033.2544677,0,1726697033.2544677,7.4,0.002,1726697033.317254,75.0,100.09782962185875,1000.9985961914062,25.0
1726697034.24722,-0.99,-0.001,-0.006,0.021,1726697033.8510242,0.0,-2.6,1726697033.7647288,0,1726697033.7647288,8.8,0.0,1726697033.8283372,75.0,100.09470459205568,1000.9682006835938,25.0
1726697034.7565396,-0.99,-0.001,-0.006,0.021,1726697034.331143,0.0,-2.6,1726697034.24722,0,1726697034.24722,8.0,-0.002,1726697034.3239043,75.0,100.09470459205568,1000.9680786132812,25.0
1726697035.253354,-0.99,-0.001,-0.006,0.021,1726697034.8426387,0.0,-2.6,1726697034.7565396,0,1726697034.7565396,9.4,-0.002,1726697034.8192215,75.0,100.09782962185875,1000.9564208984375,25.0
1726697035.764772,-0.99,-0.001,-0.006,0.021,1726697035.3275087,0.0,-2.7,1726697035.253354,0,1726697035.253354,7.6,-0.002,1726697035.3146834,75.0,100.09470459205568,1000.9429321289062,25.0
1726697036.2615108,-0.99,-0.001,-0.006,0.021,1726697035.8513076,0.0,-2.7,1726697035.764772,0,1726697035.764772,9.2,0.0,1726697035.8301027,75.0,100.09157956225262,1000.9342651367188,25.0
1726697036.7724118,-0.99,-0.001,-0.006,0.021,1726697036.3310478,0.0,-2.7,1726697036.245891,0,1726697036.2615108,9.4,0.0,1726697036.321697,75.0,100.08845453244956,1000.9051513671875,25.0
1726697037.2542257,-0.99,-0.001,-0.006,0.021,1726697036.8482869,0.0,-2.7,1726697036.7724118,0,1726697036.7724118,10.0,-0.002,1726697036.8482869,75.0,100.09470459205568,1000.9453125,25.0
1726697037.7506223,-0.99,-0.001,-0.006,0.021,1726697037.328717,0.0,-2.8,1726697037.2542257,0,1726697037.2542257,8.8,-0.002,1726697037.3278902,75.0,100.09782962185875,1000.985595703125,25.0
1726697038.2794435,-0.99,-0.001,-0.006,0.021,1726697037.8293748,0.0,-2.8,1726697037.7506223,0,1726697037.7506223,8.4,-0.002,1726697037.8073626,75.0,100.09470459205568,1000.9335327148438,25.0
1726697038.7573268,-0.99,-0.001,-0.006,0.021,1726697038.3623912,0.0,-2.8,1726697038.2794435,0,1726697038.2794435,8.2,0.0,1726697038.3489282,75.0,100.09157956225262,1000.909423828125,25.0
1726697039.254178,-0.99,-0.001,-0.006,0.021,1726697038.8301806,0.0,-2.9,1726697038.7573268,0,1726697038.7573268,10.0,0.0,1726697038.8138733,75.0,100.0853295026465,1000.8508911132812,25.0
1726697039.7492902,-0.99,-0.001,-0.006,0.021,1726697039.3307061,0.0,-2.9,1726697039.254178,0,1726697039.254178,9.6,0.0,1726697039.325361,75.0,100.08845453244956,1000.8815307617188,25.0
1726697040.2608087,-0.99,-0.001,-0.006,0.021,1726697039.8310103,0.0,-2.9,1726697039.7492902,0,1726697039.7492902,8.6,-0.004,1726697039.8048136,75.0,100.08220447284344,1000.8348388671875,25.0
1726697040.7568395,-0.99,-0.001,-0.006,0.021,1726697040.3311136,0.0,-3.0,1726697040.2608087,0,1726697040.2608087,8.4,-0.002,1726697040.3311136,75.0,100.08845453244956,1000.870849609375,25.0
1726697041.2686346,-0.99,-0.001,-0.006,0.021,1726697040.8318794,0.0,-3.0,1726697040.7568395,0,1726697040.7568395,8.8,0.0,1726697040.8272893,75.0,100.0853295026465,1000.8474731445312,25.0
1726697041.7503111,-0.99,-0.001,-0.006,0.021,1726697041.3558674,0.0,-3.0,1726697041.2686346,0,1726697041.2686346,8.0,0.0,1726697041.3385882,75.0,100.0853295026465,1000.8628540039062,25.0
1726697042.248933,-0.99,-0.001,-0.006,0.021,1726697041.832712,0.0,-3.0,1726697041.7503111,0,1726697041.7503111,8.4,0.002,1726697041.8179035,75.0,100.08845453244956,1000.8882446289062,25.0
1726697042.759008,-0.99,-0.001,-0.006,0.021,1726697042.3318577,0.0,-3.0,1726697042.248933,0,1726697042.248933,8.8,0.0,1726697042.3133302,75.0,100.08220447284344,1000.8215942382812,25.0
1726697043.2559729,-0.99,-0.001,-0.006,0.021,1726697042.8439045,0.0,-3.0,1726697042.759008,0,1726697042.759008,9.0,-0.002,1726697042.8244734,75.0,100.09157956225262,1000.9288940429688,25.0
1726697043.7495098,-0.99,-0.001,-0.006,0.021,1726697043.3343186,0.0,-3.0,1726697043.2559729,0,1726697043.2559729,8.6,-0.002,1726697043.319293,75.0,100.08845453244956,1000.8948974609375,25.0
1726697044.26175,-0.99,-0.001,-0.006,0.021,1726697043.8359082,0.0,-3.0,1726697043.7495098,0,1726697043.7495098,7.6,0.0,1726697043.801021,75.0,100.09157956225262,1000.9337768554688,25.0
1726697044.7647948,-0.99,-0.001,-0.006,0.021,1726697044.3483381,0.0,-3.0,1726697044.26175,0,1726697044.26175,8.0,0.0,1726697044.326037,75.0,100.08845453244956,1000.8851318359375,25.0
1726697045.2510188,-0.99,-0.001,-0.006,0.021,1726697044.8430517,0.0,-3.0,1726697044.7637975,0,1726697044.7647948,8.6,0.0,1726697044.8190005,75.0,100.08845453244956,1000.889892578125,25.0
1726697045.7654357,-0.99,-0.001,-0.006,0.021,1726697045.3395755,0.0,-2.9,1726697045.2510188,0,1726697045.2510188,8.4,-0.004,1726697045.318834,75.0,100.08845453244956,1000.8743896484375,25.0
1726697046.2864492,-0.99,-0.001,-0.006,0.021,1726697045.8348465,0.0,-2.9,1726697045.7641554,0,1726697045.7641554,9.4,-0.002,1726697045.8283205,75.0,100.08220447284344,1000.8370971679688,25.0
1726697046.7701797,-0.99,-0.001,-0.006,0.021,1726697046.3538125,0.0,-2.9,1726697046.2864492,0,1726697046.2864492,8.4,0.0,1726697046.3538125,75.0,100.0853295026465,1000.8768920898438,25.0
1726697047.270105,-0.99,-0.001,-0.006,0.021,1726697046.8371713,0.0,-2.8,1726697046.7701797,0,1726697046.7701797,9.0,0.0,1726697046.8206728,75.0,100.08845453244956,1000.8858642578125,25.0
1726697047.7701864,-0.99,-0.001,-0.006,0.021,1726697047.3558369,0.0,-2.8,1726697047.270105,0,1726697047.270105,8.2,-0.002,1726697047.3457184,75.0,100.0853295026465,1000.844482421875,25.0
1726697048.2777429,-0.99,-0.001,-0.006,0.021,1726697047.8519554,0.0,-2.7,1726697047.7701864,0,1726697047.7701864,8.2,-0.002,1726697047.8412924,75.0,100.08220447284344,1000.81982421875,25.0
1726697048.774052,-0.99,-0.001,-0.006,0.021,1726697048.3482308,0.0,-2.7,1726697048.2777429,0,1726697048.2777429,8.6,0.002,1726697048.3369966,75.0,100.0853295026465,1000.8741455078125,25.0
1726697049.2867172,-0.99,-0.001,-0.006,0.021,1726697048.8439908,0.0,-2.6,1726697048.774052,0,1726697048.774052,9.6,0.0,1726697048.831817,75.0,100.0853295026465,1000.8713989257812,25.0
1726697049.7824183,-0.99,-0.001,-0.006,0.021,1726697049.371628,0.0,-2.6,1726697049.2867172,0,1726697049.2867172,8.4,0.0,1726697049.3578315,75.0,100.0853295026465,1000.8656005859375,25.0
1726697050.2789226,-0.99,-0.001,-0.006,0.021,1726697049.8514118,0.0,-2.5,1726697049.7824183,0,1726697049.7824183,8.6,0.0,1726697049.8381495,75.0,100.0853295026465,1000.8629760742188,25.0
1726697050.8101096,-0.99,-0.001,-0.006,0.021,1726697050.3562596,0.0,-2.5,1726697050.2789226,0,1726697050.2789226,8.6,-0.002,1726697050.3498316,75.0,100.09157956225262,1000.9015502929688,25.0
1726697051.340915,-0.99,-0.001,-0.006,0.021,1726697050.8918457,0.0,-2.5,1726697050.8084135,0,1726697050.8093877,8.2,0.0,1726697050.8771524,75.0,100.08220447284344,1000.839111328125,25.0
1726697051.815574,-0.99,-0.001,-0.006,0.021,1726697051.4095333,0.0,-2.5,1726697051.340915,0,1726697051.340915,8.6,-0.002,1726697051.4095333,75.0,100.08845453244956,1000.9091186523438,25.0
1726697052.3275006,-0.99,-0.001,-0.006,0.021,1726697051.8856878,0.0,-2.5,1726697051.815574,0,1726697051.815574,8.4,0.0,1726697051.8836768,75.0,100.08845453244956,1000.8790283203125,25.0
1726697052.8397071,-0.99,-0.001,-0.006,0.021,1726697052.4139814,0.0,-2.5,1726697052.3275006,0,1726697052.3275006,9.4,0.0,1726697052.3955293,75.0,100.0853295026465,1000.8582763671875,25.0
1726697053.3745134,-0.99,-0.001,-0.006,0.021,1726697052.908311,0.0,-2.5,1726697052.8397071,0,1726697052.8397071,9.8,0.0,1726697052.8914325,75.0,100.09470459205568,1000.9338989257812,25.0
1726697053.8662379,-0.99,-0.001,-0.006,0.021,1726697053.4708838,0.0,-2.5,1726697053.3745134,0,1726697053.3745134,7.6,-0.004,1726697053.445263,75.0,100.07907944304037,1000.80322265625,25.0
1726697054.361755,-0.99,-0.001,-0.006,0.021,1726697053.9509106,0.0,-2.5,1726697053.8662379,0,1726697053.8662379,7.6,-0.002,1726697053.929202,75.0,100.0853295026465,1000.8548583984375,25.0
1726697054.8734927,-0.99,-0.001,-0.006,0.021,1726697054.4425905,0.0,-2.5,1726697054.361755,0,1726697054.361755,9.2,-0.002,1726697054.4245746,75.0,100.09157956225262,1000.93603515625,25.0
1726697055.385134,-0.99,-0.001,-0.006,0.021,1726697054.9584935,0.0,-2.5,1726697054.8734927,0,1726697054.8734927,8.8,0.0,1726697054.926531,75.0,100.08845453244956,1000.9114990234375,25.0
1726697055.8820677,-0.99,-0.001,-0.006,0.021,1726697055.4708407,0.0,-2.5,1726697055.385134,0,1726697055.385134,8.4,0.0,1726697055.4472873,75.0,100.08845453244956,1000.8907470703125,25.0
