Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1739823850.0489585,193.095,0.385,0.078,0.079,1739823850.0059402,81.06,-2.4,1739823849.8914099,0,1739823850.112445,8.359999999999998,-0.016266666666666672,1739823849.9825819,780.0,100.60408444995468,1006.0364990234375,25.0,1739823724.141765,nan
1739823851.1050012,188.596,0.385,0.078,0.079,1739823851.0299697,81.04,-2.3,1739823850.904734,0,1739823851.1186607,8.50666666666667,-0.014400000000000005,1739823851.00162,780.0,100.60720947975774,1006.0731201171875,25.0,1739823724.141765,nan
1739823852.0773106,188.596,0.385,0.052,0.079,1739823852.021933,81.04,-2.3,1739823851.904641,0,1739823852.1254091,8.719999999999999,-0.016933333333333342,1739823852.0019882,780.0,100.60408444995468,1006.0504760742188,25.0,1739823724.141765,nan
1739823853.0680501,193.374,0.385,0.052,0.062,1739823853.029664,81.05,-2.3,1739823852.908296,0,1739823853.132287,7.946666666666664,-0.016000000000000007,1739823852.999083,780.0,100.60408444995468,1006.0447387695312,25.0,1739823724.141765,nan
1739823854.074783,193.374,0.385,0.07,0.062,1739823854.0220706,81.06,-2.3,1739823853.904974,0,1739823854.1233377,8.253333333333336,-0.01613333333333334,1739823853.9870749,780.0,100.60408444995468,1006.057373046875,25.0,1739823724.141765,nan
1739823855.080464,192.227,0.385,0.07,0.07,1739823855.0305672,81.05,-2.4,1739823854.9036813,0,1739823855.1298182,7.946666666666668,-0.016000000000000007,1739823854.9964333,780.0,100.60408444995468,1006.0341186523438,25.0,1739823724.141765,nan
1739823856.0718284,192.227,0.385,0.106,0.07,1739823856.021806,81.04,-2.4,1739823855.9050548,0,1739823856.1224113,8.28,-0.016000000000000007,1739823856.006783,780.0,100.60408444995468,1006.0202026367188,25.0,1739823724.141765,nan
1739823857.0628126,192.227,0.385,0.106,0.066,1739823857.0312,81.06,-2.5,1739823856.9020836,0,1739823857.1281383,8.639999999999997,-0.016000000000000007,1739823856.987186,780.0,100.59783439034857,1006.0001831054688,25.0,1739823724.141765,nan
1739823858.0849495,193.044,0.385,0.106,0.066,1739823858.0232527,81.05,-2.5,1739823857.9030485,0,1739823858.117526,7.693333333333331,-0.017599999999999998,1739823858.0049722,780.0,100.60408444995468,1006.043701171875,25.0,1739823724.141765,nan
1739823859.0745623,193.044,0.385,0.051,0.071,1739823859.0328062,81.06,-2.6,1739823858.9041944,0,1739823859.124289,8.026666666666664,-0.016000000000000007,1739823859.0029612,780.0,100.60095942015163,1006.02197265625,25.0,1739823724.141765,nan
1739823860.1278987,193.044,0.385,0.051,0.071,1739823860.0266297,81.06,-2.7,1739823859.9049094,0,1739823860.1311522,8.106666666666666,-0.016000000000000004,1739823859.9945629,780.0,100.60408444995468,1006.0433349609375,25.0,1739823724.141765,nan
1739823861.0550387,190.594,0.385,0.051,0.071,1739823861.033749,81.06,-2.8,1739823860.9050896,0,1739823861.1219938,8.133333333333333,-0.016000000000000007,1739823860.9876578,780.0,100.60408444995468,1006.0338745117188,25.0,1739823724.141765,nan
1739823862.142698,190.594,0.385,0.072,0.064,1739823862.0264668,81.06,-2.9,1739823861.9010997,0,1739823862.1128874,8.493333333333336,-0.016000000000000007,1739823861.995847,780.0,100.60408444995468,1006.0418701171875,25.0,1739823724.141765,nan
1739823863.051884,193.314,0.385,0.072,0.064,1739823863.0336802,81.09,-2.9,1739823862.904838,0,1739823863.1190574,8.16,-0.01613333333333334,1739823862.9938507,780.0,100.60408444995468,1006.031005859375,25.0,1739823724.141765,nan
1739823864.0578156,193.314,0.385,0.085,0.065,1739823864.026752,81.08,-2.9,1739823863.9003046,0,1739823864.125935,7.5200000000000005,-0.016666666666666663,1739823864.0000386,780.0,100.60095942015163,1006.0147094726562,25.0,1739823724.141765,nan
1739823865.0642962,191.185,0.384,0.082,0.065,1739823865.0202954,81.07,-3.0,1739823864.9031672,0,1739823865.1164637,7.999999999999999,-0.016000000000000007,1739823865.0039625,780.0,100.60095942015163,1006.0284423828125,25.0,1739823724.141765,nan
1739823866.1018844,191.185,0.384,0.082,0.072,1739823866.0278275,81.06,-2.9,1739823865.9047294,0,1739823866.1218314,8.039999999999997,-0.016000000000000007,1739823865.996453,780.0,100.60408444995468,1006.0430908203125,25.0,1739823724.141765,nan
1739823867.0607042,189.858,0.384,0.082,0.072,1739823867.0357418,81.06,-2.9,1739823866.9096615,0,1739823867.129671,8.333333333333332,-0.016000000000000007,1739823866.9904466,780.0,100.60408444995468,1006.043701171875,25.0,1739823724.141765,nan
1739823868.1013587,189.858,0.384,0.062,0.072,1739823868.0285354,81.07,-2.8,1739823867.908923,0,1739823868.1197639,7.52,-0.015866666666666675,1739823867.9986932,780.0,100.60408444995468,1006.0441284179688,25.0,1739823724.141765,nan
1739823869.1537404,189.858,0.384,0.062,0.075,1739823869.0526,81.06,-2.7,1739823868.931315,0,1739823869.1425326,8.039999999999997,-0.015066666666666673,1739823869.0207665,780.0,100.60408444995468,1006.0352172851562,25.0,1739823724.141765,nan
1739823870.0646775,192.936,0.385,0.062,0.075,1739823870.0286202,81.05,-2.6,1739823869.9073055,0,1739823870.1336432,8.36,-0.01613333333333334,1739823870.007074,780.0,100.60720947975774,1006.0599975585938,25.0,1739823724.141765,nan
1739823871.070528,192.936,0.385,0.053,0.067,1739823871.0211222,81.07,-2.6,1739823870.9055884,0,1739823871.1245136,8.173333333333332,-0.016000000000000007,1739823871.0003603,780.0,100.60720947975774,1006.0707397460938,25.0,1739823724.141765,nan
1739823872.060101,192.684,0.384,0.053,0.067,1739823872.0290263,81.08,-2.5,1739823871.9005191,0,1739823872.1151757,8.466666666666663,-0.016800000000000006,1739823872.0035927,780.0,100.60408444995468,1006.0488891601562,25.0,1739823724.141765,nan
1739823873.1007962,192.684,0.384,0.09,0.064,1739823873.021131,81.06,-2.5,1739823872.904797,0,1739823873.121637,8.599999999999998,-0.015066666666666673,1739823873.0055606,780.0,100.60408444995468,1006.048095703125,25.0,1739823724.141765,nan
1739823874.0735595,193.125,0.384,0.09,0.064,1739823874.0296116,81.05,-2.4,1739823873.9055212,0,1739823874.1294591,7.746666666666668,-0.01626666666666667,1739823873.9872882,780.0,100.60095942015163,1006.026123046875,25.0,1739823724.141765,nan
1739823875.064842,193.125,0.384,0.075,0.071,1739823875.0217102,81.07,-2.4,1739823874.9079347,0,1739823875.1350536,7.9466666666666645,-0.016000000000000007,1739823874.988825,780.0,100.60408444995468,1006.0567626953125,25.0,1739823724.141765,nan
1739823876.0554335,191.426,0.384,0.075,0.071,1739823876.0304463,81.06,-2.5,1739823875.9027038,0,1739823876.1269073,8.026666666666666,-0.01613333333333334,1739823875.9990203,780.0,100.60408444995468,1006.0234375,25.0,1739823724.141765,nan




























































1739838328.9558914,39.984,24024.625,0.058,24024.625,0.058,198.716,1739838328.9558914,39.984,24024.625,0.058,198.716,0.383,0.021,1739838328.9558914,1.01,-2.3,1739838328.954922,0,1739838328.9558914,-0.8000000000000003,-0.008000000000000004,1739838328.9558914,3000.0,100.00095369796384,999.013671875,25.0,1739838324.6340673,nan
1739838329.9651859,39.984,24024.625,0.058,24024.625,0.058,198.716,1739838329.9651859,39.984,24024.625,0.058,198.716,0.383,0.021,1739838329.9651859,1.01,-2.3,1739838329.9642055,0,1739838329.9642055,-0.8000000000000003,-0.008000000000000004,1739838329.9651859,3000.0,100.00095369796384,999.013671875,25.0,1739838324.6340673,nan
1739838330.9666498,39.984,24024.625,0.058,24024.625,0.058,198.716,1739838330.9666498,39.984,24024.625,0.058,198.716,0.383,0.021,1739838330.9666498,1.01,-2.3,1739838330.965172,0,1739838330.966312,-0.8000000000000003,-0.008000000000000004,1739838330.9666498,3000.0,100.00095369796384,999.013671875,25.0,1739838324.6340673,nan
1739838331.957325,39.984,24024.625,0.058,24024.625,0.058,198.716,1739838331.957325,39.984,24024.625,0.058,198.716,0.383,0.021,1739838331.957325,1.01,-2.3,1739838331.9566169,0,1739838331.9566169,-0.8000000000000003,-0.008000000000000004,1739838331.957325,3000.0,100.00095369796384,999.013671875,25.0,1739838324.6340673,nan
1739838332.9671302,39.984,24024.625,0.058,24024.625,0.058,198.716,1739838332.9671302,39.984,24024.625,0.058,198.716,0.383,0.021,1739838332.9671302,1.01,-2.3,1739838332.965941,0,1739838332.9669018,-0.8000000000000003,-0.008000000000000004,1739838332.9671302,3000.0,100.00095369796384,999.013671875,25.0,1739838324.6340673,nan
1739838333.9601796,39.984,24024.625,0.058,24024.625,0.058,198.716,1739838333.9601796,39.984,24024.625,0.058,198.716,0.383,0.021,1739838333.9601796,1.01,-2.3,1739838333.9490273,0,1739838333.9599848,-0.8000000000000003,-0.008000000000000004,1739838333.9607286,3000.0,100.00095369796384,999.013671875,25.0,1739838324.6340673,nan
1739838334.9659176,39.984,24024.625,0.058,24024.625,0.058,198.716,1739838334.9659176,39.984,24024.625,0.058,198.716,0.383,0.021,1739838334.9659176,1.01,-2.3,1739838334.9659176,0,1739838334.9659176,-0.8000000000000003,-0.008000000000000004,1739838334.9659176,3000.0,100.00095369796384,999.013671875,25.0,1739838324.6340673,nan























































































































1739839874.8984082,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839870.5100536,nan,nan,nan,nan,nan,nan,1739839874.8974016,1.01,-2.3,1739839874.8964,0,1739839874.8974016,-0.8000000000000003,-0.008000000000000004,1739839874.8984082,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839875.9106064,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839874.8984082,39.984,24024.625,0.058,198.716,0.383,0.021,1739839875.9106064,1.01,-2.3,1739839875.9096365,0,1739839875.9096365,-0.8000000000000003,-0.008000000000000004,1739839875.9106064,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839876.902755,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839876.902755,39.984,24024.625,0.058,198.716,0.383,0.021,1739839876.902755,1.01,-2.3,1739839876.902755,0,1739839876.902755,-0.8000000000000003,-0.008000000000000004,1739839876.902755,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839877.9249632,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839876.902755,39.984,24024.625,0.058,198.716,0.383,0.021,1739839877.9249632,1.01,-2.3,1739839877.8958313,0,1739839877.924187,-0.8000000000000003,-0.008000000000000004,1739839877.9249632,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839878.9006178,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839877.9249632,39.984,24024.625,0.058,198.716,0.383,0.021,1739839878.9006178,1.01,-2.3,1739839878.899896,0,1739839878.9006178,-0.8000000000000003,-0.008000000000000004,1739839878.9006178,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839879.9152663,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839878.9006178,39.984,24024.625,0.058,198.716,0.383,0.021,1739839879.9152663,1.01,-2.3,1739839879.9146793,0,1739839879.9152663,-0.8000000000000003,-0.008000000000000004,1739839879.916268,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839880.8976305,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839879.9152663,39.984,24024.625,0.058,198.716,0.383,0.021,1739839880.8976305,1.01,-2.3,1739839880.8966653,0,1739839880.8966653,-0.8000000000000003,-0.008000000000000004,1739839880.8986573,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839881.9015875,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839880.8976305,39.984,24024.625,0.058,198.716,0.383,0.021,1739839881.9015875,1.01,-2.3,1739839881.9005566,0,1739839881.9015875,-0.8000000000000003,-0.008000000000000004,1739839881.9015875,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839882.895907,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839881.9015875,39.984,24024.625,0.058,198.716,0.383,0.021,1739839882.895907,1.01,-2.3,1739839882.8953133,0,1739839882.8955648,-0.8000000000000003,-0.008000000000000004,1739839882.895907,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839883.8973124,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839882.895907,39.984,24024.625,0.058,198.716,0.383,0.021,1739839883.8973124,1.01,-2.3,1739839883.8973124,0,1739839883.8973124,-0.8000000000000003,-0.008000000000000004,1739839883.89827,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839884.9007013,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839883.89827,39.984,24024.625,0.058,198.716,0.383,0.021,1739839884.8997338,1.01,-2.3,1739839884.8997338,0,1739839884.8997338,-0.8000000000000003,-0.008000000000000004,1739839884.9007013,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839885.904256,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839885.904256,39.984,24024.625,0.058,198.716,0.383,0.021,1739839885.904256,1.01,-2.3,1739839885.903259,0,1739839885.903259,-0.8000000000000003,-0.008000000000000004,1739839885.9045546,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839886.9031854,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839885.904256,39.984,24024.625,0.058,198.716,0.383,0.021,1739839886.9031854,1.01,-2.3,1739839886.9022167,0,1739839886.9022167,-0.8000000000000003,-0.008000000000000004,1739839886.9031854,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839887.8985412,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839887.8985412,39.984,24024.625,0.058,198.716,0.383,0.021,1739839887.8985412,1.01,-2.3,1739839887.8975449,0,1739839887.8985412,-0.8000000000000003,-0.008000000000000004,1739839887.8985412,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839888.8901162,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839887.8985412,39.984,24024.625,0.058,198.716,0.383,0.021,1739839888.8901162,1.01,-2.3,1739839888.8891742,0,1739839888.8891742,-0.8000000000000003,-0.008000000000000004,1739839888.8901162,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839889.8908753,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839889.8908753,39.984,24024.625,0.058,198.716,0.383,0.021,1739839889.8908753,1.01,-2.3,1739839889.8899815,0,1739839889.890518,-0.8000000000000003,-0.008000000000000004,1739839889.8908753,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839890.9146717,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839890.9146717,39.984,24024.625,0.058,198.716,0.383,0.021,1739839890.9146717,1.01,-2.3,1739839890.9137042,0,1739839890.9137042,-0.8000000000000003,-0.008000000000000004,1739839890.9146717,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839891.8902905,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839890.9146717,39.984,24024.625,0.058,198.716,0.383,0.021,1739839891.8902905,1.01,-2.3,1739839891.8902905,0,1739839891.8902905,-0.8000000000000003,-0.008000000000000004,1739839891.891259,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839892.909397,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839892.909397,39.984,24024.625,0.058,198.716,0.383,0.021,1739839892.909397,1.01,-2.3,1739839892.908398,0,1739839892.909397,-0.8000000000000003,-0.008000000000000004,1739839892.9103982,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839893.890955,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839892.909397,39.984,24024.625,0.058,198.716,0.383,0.021,1739839893.890955,1.01,-2.3,1739839893.8899753,0,1739839893.8899753,-0.8000000000000003,-0.008000000000000004,1739839893.890955,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839894.9206996,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839893.890955,39.984,24024.625,0.058,198.716,0.383,0.021,1739839894.9206996,1.01,-2.3,1739839894.9057894,0,1739839894.9196997,-0.8000000000000003,-0.008000000000000004,1739839894.9206996,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839895.8932862,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839895.8932862,39.984,24024.625,0.058,198.716,0.383,0.021,1739839895.8932862,1.01,-2.3,1739839895.8932862,0,1739839895.8932862,-0.8000000000000003,-0.008000000000000004,1739839895.894283,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839896.9158876,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839895.8932862,39.984,24024.625,0.058,198.716,0.383,0.021,1739839896.9158876,1.01,-2.3,1739839896.8962529,0,1739839896.9158876,-0.8000000000000003,-0.008000000000000004,1739839896.91689,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839897.9065871,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839896.9158876,39.984,24024.625,0.058,198.716,0.383,0.021,1739839897.9065871,1.01,-2.3,1739839897.9056172,0,1739839897.9065871,-0.8000000000000003,-0.008000000000000004,1739839897.9075847,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839898.9109032,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839898.9109032,39.984,24024.625,0.058,198.716,0.383,0.021,1739839898.9109032,1.01,-2.3,1739839898.9099364,0,1739839898.9109032,-0.8000000000000003,-0.008000000000000004,1739839898.911904,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839899.9115515,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839898.9109032,39.984,24024.625,0.058,198.716,0.383,0.021,1739839899.9115515,1.01,-2.3,1739839899.9095566,0,1739839899.910555,-0.8000000000000003,-0.008000000000000004,1739839899.9115515,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839900.8949287,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839900.8949287,39.984,24024.625,0.058,198.716,0.383,0.021,1739839900.8949287,1.01,-2.3,1739839900.8889437,0,1739839900.8939595,-0.8000000000000003,-0.008000000000000004,1739839900.8949287,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839901.9211686,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839900.8949287,39.984,24024.625,0.058,198.716,0.383,0.021,1739839901.9211686,1.01,-2.3,1739839901.9211686,0,1739839901.9211686,-0.8000000000000003,-0.008000000000000004,1739839901.9221654,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839902.9040136,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839901.9211686,39.984,24024.625,0.058,198.716,0.383,0.021,1739839902.9040136,1.01,-2.3,1739839902.8980048,0,1739839902.9040136,-0.8000000000000003,-0.008000000000000004,1739839902.9040136,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan
1739839903.9156282,39.984,24024.625,0.058,24024.625,0.058,198.716,1739839902.9040136,39.984,24024.625,0.058,198.716,0.383,0.021,1739839903.9156282,1.01,-2.3,1739839903.9156282,0,1739839903.9156282,-0.8000000000000003,-0.008000000000000004,1739839903.9165947,3000.0,100.00095369796384,999.013671875,25.0,1739839870.5100536,nan













































1739841288.777024,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841288.777024,39.984,24024.625,0.058,198.716,0.383,0.021,1739841288.777024,1.01,-2.3,1739841288.776017,0,1739841288.776017,-0.8000000000000003,-0.008000000000000004,1739841288.7775214,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841289.757525,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841289.7585187,39.984,24024.625,0.058,198.716,0.383,0.021,1739841289.757525,1.01,-2.3,1739841289.7515614,0,1739841289.757525,-0.8000000000000003,-0.008000000000000004,1739841289.7585187,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841290.7592432,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841290.7592432,39.984,24024.625,0.058,198.716,0.383,0.021,1739841290.7592432,1.01,-2.3,1739841290.7578206,0,1739841290.7582433,-0.8000000000000003,-0.008000000000000004,1739841290.7592432,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841291.7640367,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841291.7640367,39.984,24024.625,0.058,198.716,0.383,0.021,1739841291.7640367,1.01,-2.3,1739841291.763068,0,1739841291.763068,-0.8000000000000003,-0.008000000000000004,1739841291.7640367,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841292.7827737,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841292.7827737,39.984,24024.625,0.058,198.716,0.383,0.021,1739841292.7827737,1.01,-2.3,1739841292.7820063,0,1739841292.7827737,-0.8000000000000003,-0.008000000000000004,1739841292.7827737,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841293.7839684,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841293.7839684,39.984,24024.625,0.058,198.716,0.383,0.021,1739841293.7829704,1.01,-2.3,1739841293.7829704,0,1739841293.7829704,-0.8000000000000003,-0.008000000000000004,1739841293.7839684,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841294.8022468,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841294.8022468,39.984,24024.625,0.058,198.716,0.383,0.021,1739841294.8022468,1.01,-2.3,1739841294.8022468,0,1739841294.8022468,-0.8000000000000003,-0.008000000000000004,1739841294.8032427,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841295.7960565,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841295.7960565,39.984,24024.625,0.058,198.716,0.383,0.021,1739841295.7960565,1.01,-2.3,1739841295.7954736,0,1739841295.7960565,-0.8000000000000003,-0.008000000000000004,1739841295.7970579,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841296.8211875,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841296.8211875,39.984,24024.625,0.058,198.716,0.383,0.021,1739841296.8211875,1.01,-2.3,1739841296.820191,0,1739841296.820191,-0.8000000000000003,-0.008000000000000004,1739841296.82158,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841297.8212202,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841297.8212202,39.984,24024.625,0.058,198.716,0.383,0.021,1739841297.8212202,1.01,-2.3,1739841297.8202572,0,1739841297.8212202,-0.8000000000000003,-0.008000000000000004,1739841297.8212202,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841298.817258,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841298.817258,39.984,24024.625,0.058,198.716,0.383,0.021,1739841298.817258,1.01,-2.3,1739841298.81595,0,1739841298.8169477,-0.8000000000000003,-0.008000000000000004,1739841298.8175774,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841299.8151994,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841299.8151994,39.984,24024.625,0.058,198.716,0.383,0.021,1739841299.8151994,1.01,-2.3,1739841299.8142025,0,1739841299.8142025,-0.8000000000000003,-0.008000000000000004,1739841299.8151994,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841300.8393695,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841300.8393695,39.984,24024.625,0.058,198.716,0.383,0.021,1739841300.8393695,1.01,-2.3,1739841300.8383718,0,1739841300.8393695,-0.8000000000000003,-0.008000000000000004,1739841300.8403666,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841301.8314357,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841301.8314357,39.984,24024.625,0.058,198.716,0.383,0.021,1739841301.8314357,1.01,-2.3,1739841301.8299828,0,1739841301.8311846,-0.8000000000000003,-0.008000000000000004,1739841301.8314357,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan
1739841302.9543586,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841302.9543586,39.984,24024.625,0.058,198.716,0.383,0.021,1739841302.9543586,1.01,-2.3,1739841302.9523373,0,1739841302.9543586,-0.8000000000000003,-0.008000000000000004,1739841302.9553306,3000.0,100.00095369796384,999.013671875,25.0,1739841285.4131699,nan

1739841367.4443202,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841367.4443202,39.984,24024.625,0.058,198.716,0.383,0.021,1739841367.4443202,1.01,-2.3,1739841362.1728134,nan,1739841367.4443202,-0.8000000000000003,-0.008000000000000004,1739841367.4443202,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841368.4558585,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841368.4558585,39.984,24024.625,0.058,198.716,0.383,0.021,1739841368.4548619,1.01,-2.3,1739841367.444066,0,1739841368.4548619,-0.8000000000000003,-0.008000000000000004,1739841368.4558585,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841369.4519506,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841369.4519506,39.984,24024.625,0.058,198.716,0.383,0.021,1739841369.4519506,1.01,-2.3,1739841368.4548619,0,1739841369.4519506,-0.8000000000000003,-0.008000000000000004,1739841369.4519506,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841370.4571767,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841370.4571767,39.984,24024.625,0.058,198.716,0.383,0.021,1739841370.456856,1.01,-2.3,1739841369.45148,0,1739841370.456856,-0.8000000000000003,-0.008000000000000004,1739841370.4571767,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841371.450384,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841371.450384,39.984,24024.625,0.058,198.716,0.383,0.021,1739841371.450384,1.01,-2.3,1739841370.455858,0,1739841371.450384,-0.8000000000000003,-0.008000000000000004,1739841371.4513822,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841372.4587085,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841372.4587085,39.984,24024.625,0.058,198.716,0.383,0.021,1739841372.4587085,1.01,-2.3,1739841371.450384,0,1739841372.4587085,-0.8000000000000003,-0.008000000000000004,1739841372.4587085,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841373.452741,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841373.452741,39.984,24024.625,0.058,198.716,0.383,0.021,1739841373.4517436,1.01,-2.3,1739841372.457726,0,1739841373.4517436,-0.8000000000000003,-0.008000000000000004,1739841373.452741,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
